year,week,week_dim,week final,day,org_id,organization_name,application,app_name,metric_id,metric_name,jobType,scoped,scoped_level,changeId,scenarioId,scenarioName,executionStartedAt,execution_time,computed_rows,updated_rows,upserted_rows,nb_executions,nb_batch_executions,executionId,dims,nb_dims,Exclude,Exclude app
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_COST,Cost Allocation,Formula,False,PartiallyScoped,CHG_0011,,Actual,2026-01-12T11:49:00.000Z,1780.0,239494.0,,0.0,1.0,0.0,EXEC_0011,Product|Region|Time|CostCenter,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_COST,Cost Allocation,Formula,False,PartiallyScoped,CHG_0012,,Batch Refresh,2026-01-12T02:55:00.000Z,1956.6,246669.0,,0.0,1.0,1.0,EXEC_0012,Product|Region|Time|CostCenter,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_MARGIN,Margin Analysis,Formula,False,NoChange,CHG_0013,,Forecast Q2,2026-01-12T11:42:00.000Z,4371.4,521832.0,,0.0,1.0,0.0,EXEC_0013,Product|Region|Time|CostCenter|Channel,5.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_MARGIN,Margin Analysis,Formula,False,NoChange,CHG_0014,,Budget 2026,2026-01-12T09:38:00.000Z,4890.3,501706.0,,0.0,1.0,0.0,EXEC_0014,Product|Region|Time|CostCenter|Channel,5.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_MARGIN,Margin Analysis,Formula,False,NoChange,CHG_0015,,Forecast Q1,2026-01-12T11:10:00.000Z,4646.8,488497.0,,0.0,1.0,0.0,EXEC_0015,Product|Region|Time|CostCenter|Channel,5.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_MARGIN,Margin Analysis,Formula,False,NoChange,CHG_0016,,Actual,2026-01-12T16:14:00.000Z,4960.3,517142.0,,0.0,1.0,0.0,EXEC_0016,Product|Region|Time|CostCenter|Channel,5.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_MARGIN,Margin Analysis,Formula,False,NoChange,CHG_0017,,Batch Refresh,2026-01-12T01:14:00.000Z,5436.2,509151.0,,0.0,1.0,1.0,EXEC_0017,Product|Region|Time|CostCenter|Channel,5.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_CONSOL,Consolidation,Formula,False,NoChange,CHG_0018,,Forecast Q2,2026-01-12T17:56:00.000Z,12784.5,1942525.0,,0.0,1.0,0.0,EXEC_0018,Entity|Account|Time|Currency,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_CONSOL,Consolidation,Formula,False,NoChange,CHG_0019,,Budget 2026,2026-01-12T15:25:00.000Z,13384.9,2028570.0,,0.0,1.0,0.0,EXEC_0019,Entity|Account|Time|Currency,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_CONSOL,Consolidation,Formula,False,NoChange,CHG_0020,,Actual,2026-01-12T10:16:00.000Z,10702.7,2048997.0,,0.0,1.0,0.0,EXEC_0020,Entity|Account|Time|Currency,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_CONSOL,Consolidation,Formula,False,NoChange,CHG_0021,,Batch Refresh,2026-01-12T05:16:00.000Z,13721.7,1991412.0,,0.0,1.0,1.0,EXEC_0021,Entity|Account|Time|Currency,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,METRIC_HC,Headcount,Formula,True,FullyScoped,CHG_0022,,Budget 2026,2026-01-12T11:08:00.000Z,95.3,1918.0,,0.0,1.0,0.0,EXEC_0022,Department|Level|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,METRIC_HC,Headcount,Formula,True,FullyScoped,CHG_0023,,Actual,2026-01-12T08:55:00.000Z,83.9,2025.0,,0.0,1.0,0.0,EXEC_0023,Department|Level|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,METRIC_HC,Headcount,Formula,True,FullyScoped,CHG_0024,,Batch Refresh,2026-01-12T04:38:00.000Z,97.2,1985.0,,0.0,1.0,1.0,EXEC_0024,Department|Level|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,METRIC_SAL,Salary Calc,Formula,True,FullyScoped,CHG_0025,,Budget 2026,2026-01-12T09:43:00.000Z,178.5,2050.0,,0.0,1.0,0.0,EXEC_0025,Department|Level|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,METRIC_SAL,Salary Calc,Formula,True,FullyScoped,CHG_0026,,Actual,2026-01-12T13:07:00.000Z,150.1,1931.0,,0.0,1.0,0.0,EXEC_0026,Department|Level|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,METRIC_SAL,Salary Calc,Formula,True,FullyScoped,CHG_0027,,Batch Refresh,2026-01-12T01:46:00.000Z,186.6,1971.0,,0.0,1.0,1.0,EXEC_0027,Department|Level|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,METRIC_ATTR,Attrition Rate,Formula,True,FullyScoped,CHG_0028,,Actual,2026-01-12T12:53:00.000Z,72.9,505.0,,0.0,1.0,0.0,EXEC_0028,Department|Time,2.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,METRIC_ATTR,Attrition Rate,Formula,True,FullyScoped,CHG_0029,,Budget 2026,2026-01-12T10:23:00.000Z,75.5,501.0,,0.0,1.0,0.0,EXEC_0029,Department|Time,2.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,METRIC_ATTR,Attrition Rate,Formula,True,FullyScoped,CHG_0030,,Batch Refresh,2026-01-12T05:58:00.000Z,70.8,494.0,,0.0,1.0,1.0,EXEC_0030,Department|Time,2.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_INV,Inventory Level,Formula,False,PartiallyScoped,CHG_0031,,Actual,2026-01-12T12:15:00.000Z,2255.2,186804.0,,0.0,1.0,0.0,EXEC_0031,SKU|Warehouse|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_INV,Inventory Level,Formula,False,PartiallyScoped,CHG_0032,,Budget 2026,2026-01-12T09:05:00.000Z,2780.9,185688.0,,0.0,1.0,0.0,EXEC_0032,SKU|Warehouse|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_INV,Inventory Level,Formula,False,PartiallyScoped,CHG_0033,,Batch Refresh,2026-01-12T05:49:00.000Z,2688.7,181725.0,,0.0,1.0,1.0,EXEC_0033,SKU|Warehouse|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_SHIP,Shipping Cost,Formula,False,NoChange,CHG_0034,,Actual,2026-01-12T11:59:00.000Z,9106.1,1227591.0,,0.0,1.0,0.0,EXEC_0034,SKU|Warehouse|Carrier|Time,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_SHIP,Shipping Cost,Formula,False,NoChange,CHG_0035,,Budget 2026,2026-01-12T11:45:00.000Z,8491.6,1259417.0,,0.0,1.0,0.0,EXEC_0035,SKU|Warehouse|Carrier|Time,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_SHIP,Shipping Cost,Formula,False,NoChange,CHG_0036,,Forecast Q1,2026-01-12T13:28:00.000Z,10079.0,1194178.0,,0.0,1.0,0.0,EXEC_0036,SKU|Warehouse|Carrier|Time,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_SHIP,Shipping Cost,Formula,False,NoChange,CHG_0037,,Batch Refresh,2026-01-12T02:14:00.000Z,9209.4,1165514.0,,0.0,1.0,1.0,EXEC_0037,SKU|Warehouse|Carrier|Time,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_DEMAND,Demand Forecast,Formula,False,PartiallyScoped,CHG_0038,,Actual,2026-01-12T09:45:00.000Z,3221.9,340512.0,,0.0,1.0,0.0,EXEC_0038,SKU|Region|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_DEMAND,Demand Forecast,Formula,False,PartiallyScoped,CHG_0039,,Forecast Q1,2026-01-12T08:55:00.000Z,2942.3,350495.0,,0.0,1.0,0.0,EXEC_0039,SKU|Region|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_DEMAND,Demand Forecast,Formula,False,PartiallyScoped,CHG_0040,,Budget 2026,2026-01-12T12:42:00.000Z,3086.4,351373.0,,0.0,1.0,0.0,EXEC_0040,SKU|Region|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,METRIC_PIPE,Pipeline Value,Formula,True,FullyScoped,CHG_0041,,Budget 2026,2026-01-12T15:51:00.000Z,301.4,7675.0,,0.0,1.0,0.0,EXEC_0041,Rep|Stage|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,METRIC_PIPE,Pipeline Value,Formula,True,FullyScoped,CHG_0042,,Actual,2026-01-12T14:22:00.000Z,302.9,7973.0,,0.0,1.0,0.0,EXEC_0042,Rep|Stage|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,METRIC_QUOTA,Quota Attainment,Formula,True,FullyScoped,CHG_0043,,Actual,2026-01-12T08:25:00.000Z,192.3,8240.0,,0.0,1.0,0.0,EXEC_0043,Rep|Stage|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,METRIC_QUOTA,Quota Attainment,Formula,True,FullyScoped,CHG_0044,,Budget 2026,2026-01-12T09:15:00.000Z,163.3,8029.0,,0.0,1.0,0.0,EXEC_0044,Rep|Stage|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_REV,Revenue Calc,Formula,True,FullyScoped,CHG_0045,,Actual,2026-01-13T12:29:00.000Z,240.5,15634.0,,0.0,1.0,0.0,EXEC_0045,Product|Region|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_REV,Revenue Calc,Formula,True,FullyScoped,CHG_0046,,Budget 2026,2026-01-13T15:51:00.000Z,288.2,15075.0,,0.0,1.0,0.0,EXEC_0046,Product|Region|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_REV,Revenue Calc,Formula,True,FullyScoped,CHG_0047,,Batch Refresh,2026-01-13T01:41:00.000Z,308.8,15302.0,,0.0,1.0,1.0,EXEC_0047,Product|Region|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_FX,FX Conversion,Formula,True,FullyScoped,CHG_0048,,Forecast Q1,2026-01-13T14:31:00.000Z,417.7,51823.0,,0.0,1.0,0.0,EXEC_0048,Currency|Time,2.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_FX,FX Conversion,Formula,True,FullyScoped,CHG_0049,,Budget 2026,2026-01-13T08:10:00.000Z,404.8,52426.0,,0.0,1.0,0.0,EXEC_0049,Currency|Time,2.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_FX,FX Conversion,Formula,True,FullyScoped,CHG_0050,,Batch Refresh,2026-01-13T03:59:00.000Z,483.0,49865.0,,0.0,1.0,1.0,EXEC_0050,Currency|Time,2.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_COST,Cost Allocation,Formula,False,PartiallyScoped,CHG_0051,,Actual,2026-01-13T12:13:00.000Z,2168.8,251979.0,,0.0,1.0,0.0,EXEC_0051,Product|Region|Time|CostCenter,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_COST,Cost Allocation,Formula,False,PartiallyScoped,CHG_0052,,Budget 2026,2026-01-13T16:03:00.000Z,2042.9,238929.0,,0.0,1.0,0.0,EXEC_0052,Product|Region|Time|CostCenter,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_COST,Cost Allocation,Formula,False,PartiallyScoped,CHG_0053,,Forecast Q2,2026-01-13T17:30:00.000Z,1903.1,258817.0,,0.0,1.0,0.0,EXEC_0053,Product|Region|Time|CostCenter,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_COST,Cost Allocation,Formula,False,PartiallyScoped,CHG_0054,,Batch Refresh,2026-01-13T02:03:00.000Z,2245.8,243701.0,,0.0,1.0,1.0,EXEC_0054,Product|Region|Time|CostCenter,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_MARGIN,Margin Analysis,Formula,False,NoChange,CHG_0055,,Budget 2026,2026-01-13T09:43:00.000Z,5215.5,495188.0,,0.0,1.0,0.0,EXEC_0055,Product|Region|Time|CostCenter|Channel,5.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_MARGIN,Margin Analysis,Formula,False,NoChange,CHG_0056,,Forecast Q2,2026-01-13T17:15:00.000Z,4816.2,476987.0,,0.0,1.0,0.0,EXEC_0056,Product|Region|Time|CostCenter|Channel,5.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_MARGIN,Margin Analysis,Formula,False,NoChange,CHG_0057,,Batch Refresh,2026-01-13T01:26:00.000Z,5305.6,501956.0,,0.0,1.0,1.0,EXEC_0057,Product|Region|Time|CostCenter|Channel,5.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_CONSOL,Consolidation,Formula,False,NoChange,CHG_0058,,Forecast Q2,2026-01-13T11:16:00.000Z,11878.2,2034338.0,,0.0,1.0,0.0,EXEC_0058,Entity|Account|Time|Currency,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_CONSOL,Consolidation,Formula,False,NoChange,CHG_0059,,Budget 2026,2026-01-13T12:29:00.000Z,11585.4,2050372.0,,0.0,1.0,0.0,EXEC_0059,Entity|Account|Time|Currency,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_CONSOL,Consolidation,Formula,False,NoChange,CHG_0060,,Forecast Q1,2026-01-13T09:00:00.000Z,12108.1,2099690.0,,0.0,1.0,0.0,EXEC_0060,Entity|Account|Time|Currency,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,METRIC_CONSOL,Consolidation,Formula,False,NoChange,CHG_0061,,Batch Refresh,2026-01-13T01:04:00.000Z,13568.9,2000706.0,,0.0,1.0,1.0,EXEC_0061,Entity|Account|Time|Currency,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,METRIC_HC,Headcount,Formula,True,FullyScoped,CHG_0062,,Budget 2026,2026-01-13T11:23:00.000Z,88.9,1987.0,,0.0,1.0,0.0,EXEC_0062,Department|Level|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,METRIC_HC,Headcount,Formula,True,FullyScoped,CHG_0063,,Actual,2026-01-13T16:45:00.000Z,89.4,2096.0,,0.0,1.0,0.0,EXEC_0063,Department|Level|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,METRIC_HC,Headcount,Formula,True,FullyScoped,CHG_0064,,Batch Refresh,2026-01-13T05:00:00.000Z,107.3,2006.0,,0.0,1.0,1.0,EXEC_0064,Department|Level|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,METRIC_SAL,Salary Calc,Formula,True,FullyScoped,CHG_0065,,Actual,2026-01-13T12:07:00.000Z,178.7,2048.0,,0.0,1.0,0.0,EXEC_0065,Department|Level|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,METRIC_SAL,Salary Calc,Formula,True,FullyScoped,CHG_0066,,Budget 2026,2026-01-13T10:17:00.000Z,149.5,1942.0,,0.0,1.0,0.0,EXEC_0066,Department|Level|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,METRIC_SAL,Salary Calc,Formula,True,FullyScoped,CHG_0067,,Batch Refresh,2026-01-13T03:13:00.000Z,181.3,2042.0,,0.0,1.0,1.0,EXEC_0067,Department|Level|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,METRIC_ATTR,Attrition Rate,Formula,True,FullyScoped,CHG_0068,,Budget 2026,2026-01-13T08:05:00.000Z,72.8,516.0,,0.0,1.0,0.0,EXEC_0068,Department|Time,2.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,METRIC_ATTR,Attrition Rate,Formula,True,FullyScoped,CHG_0069,,Actual,2026-01-13T08:00:00.000Z,66.5,481.0,,0.0,1.0,0.0,EXEC_0069,Department|Time,2.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,METRIC_ATTR,Attrition Rate,Formula,True,FullyScoped,CHG_0070,,Batch Refresh,2026-01-13T03:10:00.000Z,80.0,501.0,,0.0,1.0,1.0,EXEC_0070,Department|Time,2.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_INV,Inventory Level,Formula,False,PartiallyScoped,CHG_0071,,Forecast Q1,2026-01-13T09:56:00.000Z,2752.5,173682.0,,0.0,1.0,0.0,EXEC_0071,SKU|Warehouse|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_INV,Inventory Level,Formula,False,PartiallyScoped,CHG_0072,,Actual,2026-01-13T08:53:00.000Z,2501.2,180945.0,,0.0,1.0,0.0,EXEC_0072,SKU|Warehouse|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_INV,Inventory Level,Formula,False,PartiallyScoped,CHG_0073,,Budget 2026,2026-01-13T14:08:00.000Z,2245.5,177563.0,,0.0,1.0,0.0,EXEC_0073,SKU|Warehouse|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_INV,Inventory Level,Formula,False,PartiallyScoped,CHG_0074,,Batch Refresh,2026-01-13T01:57:00.000Z,2798.5,181966.0,,0.0,1.0,1.0,EXEC_0074,SKU|Warehouse|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_SHIP,Shipping Cost,Formula,False,NoChange,CHG_0075,,Actual,2026-01-13T17:47:00.000Z,8191.4,1251585.0,,0.0,1.0,0.0,EXEC_0075,SKU|Warehouse|Carrier|Time,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_SHIP,Shipping Cost,Formula,False,NoChange,CHG_0076,,Budget 2026,2026-01-13T10:51:00.000Z,9990.5,1245769.0,,0.0,1.0,0.0,EXEC_0076,SKU|Warehouse|Carrier|Time,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_SHIP,Shipping Cost,Formula,False,NoChange,CHG_0077,,Forecast Q1,2026-01-13T08:11:00.000Z,9787.0,1179862.0,,0.0,1.0,0.0,EXEC_0077,SKU|Warehouse|Carrier|Time,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_SHIP,Shipping Cost,Formula,False,NoChange,CHG_0078,,Batch Refresh,2026-01-13T04:51:00.000Z,10325.6,1216924.0,,0.0,1.0,1.0,EXEC_0078,SKU|Warehouse|Carrier|Time,4.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_DEMAND,Demand Forecast,Formula,False,PartiallyScoped,CHG_0079,,Budget 2026,2026-01-13T09:24:00.000Z,3446.1,362550.0,,0.0,1.0,0.0,EXEC_0079,SKU|Region|Time,3.0,False,False
2026,3,WK 3 26,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,METRIC_DEMAND,Demand Forecast,Formula,False,PartiallyScoped,CHG_0080,,Actual,2026-01-13T11:12:00.000Z,3394.4,348610.0,,0.0,1.0,0.0,EXEC_0080,SKU|Region|Time,3.0,False,False
