year,week,week_dim,day,org_id,organization,app_id,app_name,blockId,blockName,changeId,scoped,scoped_level,workers,macroFormula,backingMetricId,jobType,executionId,executionStartedAt,execution_time,computed_rows,deleted_rows,upserted_rows,nb_executions,nb_batch_executions
2026,3,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_UPM_FIN,UPM_Finance,CHG_ARM_0011,False,NonApplicable,0,UPM_FORMULA_01,,Formula,EXEC_ARM_0011,2026-01-12T04:55:00.000Z,1291.8,50732.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BLOCK_ARM_SAL,ARM_Salary,CHG_ARM_0012,False,NonApplicable,0,ARM_FORMULA_03,,Formula,EXEC_ARM_0012,2026-01-12T12:39:00.000Z,984.5,20233.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BLOCK_ARM_SAL,ARM_Salary,CHG_ARM_0013,False,NonApplicable,0,ARM_FORMULA_03,,Formula,EXEC_ARM_0013,2026-01-12T14:51:00.000Z,846.7,19250.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BLOCK_ARM_SAL,ARM_Salary,CHG_ARM_0014,False,NonApplicable,0,ARM_FORMULA_03,,Formula,EXEC_ARM_0014,2026-01-12T01:12:00.000Z,886.3,19419.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BLOCK_UPM_HR,UPM_HR,CHG_ARM_0015,False,NonApplicable,0,UPM_FORMULA_02,,Formula,EXEC_ARM_0015,2026-01-12T08:13:00.000Z,447.5,4822.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BLOCK_UPM_HR,UPM_HR,CHG_ARM_0016,False,NonApplicable,0,UPM_FORMULA_02,,Formula,EXEC_ARM_0016,2026-01-12T02:27:00.000Z,498.4,5107.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BLOCK_ARM_INV,ARM_Inventory,CHG_ARM_0017,False,NonApplicable,0,ARM_FORMULA_04,,Formula,EXEC_ARM_0017,2026-01-12T09:19:00.000Z,9295.9,482408.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BLOCK_ARM_INV,ARM_Inventory,CHG_ARM_0018,False,NonApplicable,0,ARM_FORMULA_04,,Formula,EXEC_ARM_0018,2026-01-12T04:01:00.000Z,8475.9,512072.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BLOCK_ARM_SHIP,ARM_Shipping,CHG_ARM_0019,False,NonApplicable,0,ARM_FORMULA_05,,Formula,EXEC_ARM_0019,2026-01-12T15:30:00.000Z,10698.6,795961.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BLOCK_ARM_SHIP,ARM_Shipping,CHG_ARM_0020,False,NonApplicable,0,ARM_FORMULA_05,,Formula,EXEC_ARM_0020,2026-01-12T11:12:00.000Z,11730.6,826356.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BLOCK_ARM_SHIP,ARM_Shipping,CHG_ARM_0021,False,NonApplicable,0,ARM_FORMULA_05,,Formula,EXEC_ARM_0021,2026-01-12T04:03:00.000Z,12776.1,780927.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BLOCK_ARM_PIPE,ARM_Pipeline,CHG_ARM_0022,False,NonApplicable,0,ARM_FORMULA_07,,Formula,EXEC_ARM_0022,2026-01-12T14:54:00.000Z,779.0,25196.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BLOCK_ARM_PIPE,ARM_Pipeline,CHG_ARM_0023,False,NonApplicable,0,ARM_FORMULA_07,,Formula,EXEC_ARM_0023,2026-01-12T16:18:00.000Z,671.7,24749.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BLOCK_UPM_SALES,UPM_Sales,CHG_ARM_0024,False,NonApplicable,0,UPM_FORMULA_03,,Formula,EXEC_ARM_0024,2026-01-12T11:45:00.000Z,277.8,7615.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-12,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BLOCK_UPM_SALES,UPM_Sales,CHG_ARM_0025,False,NonApplicable,0,UPM_FORMULA_03,,Formula,EXEC_ARM_0025,2026-01-12T17:20:00.000Z,325.1,7814.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_REV,ARM_Revenue,CHG_ARM_0026,False,NonApplicable,0,ARM_FORMULA_01,,Formula,EXEC_ARM_0026,2026-01-13T15:07:00.000Z,3497.2,156584.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_REV,ARM_Revenue,CHG_ARM_0027,False,NonApplicable,0,ARM_FORMULA_01,,Formula,EXEC_ARM_0027,2026-01-13T13:28:00.000Z,3710.2,142812.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_REV,ARM_Revenue,CHG_ARM_0028,False,NonApplicable,0,ARM_FORMULA_01,,Formula,EXEC_ARM_0028,2026-01-13T03:46:00.000Z,3496.7,148594.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_COST,ARM_Cost,CHG_ARM_0029,False,NonApplicable,0,ARM_FORMULA_02,,Formula,EXEC_ARM_0029,2026-01-13T16:14:00.000Z,2980.1,254624.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_COST,ARM_Cost,CHG_ARM_0030,False,NonApplicable,0,ARM_FORMULA_02,,Formula,EXEC_ARM_0030,2026-01-13T05:54:00.000Z,3216.0,252354.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_CONSOL,ARM_Consolidation,CHG_ARM_0031,False,NonApplicable,0,ARM_FORMULA_06,,Formula,EXEC_ARM_0031,2026-01-13T12:46:00.000Z,28216.0,2091960.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_CONSOL,ARM_Consolidation,CHG_ARM_0032,False,NonApplicable,0,ARM_FORMULA_06,,Formula,EXEC_ARM_0032,2026-01-13T03:50:00.000Z,27736.6,2056512.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_UPM_FIN,UPM_Finance,CHG_ARM_0033,False,NonApplicable,0,UPM_FORMULA_01,,Formula,EXEC_ARM_0033,2026-01-13T17:13:00.000Z,1121.7,51246.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_UPM_FIN,UPM_Finance,CHG_ARM_0034,False,NonApplicable,0,UPM_FORMULA_01,,Formula,EXEC_ARM_0034,2026-01-13T04:08:00.000Z,1194.1,48968.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BLOCK_ARM_SAL,ARM_Salary,CHG_ARM_0035,False,NonApplicable,0,ARM_FORMULA_03,,Formula,EXEC_ARM_0035,2026-01-13T09:50:00.000Z,877.3,20987.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BLOCK_ARM_SAL,ARM_Salary,CHG_ARM_0036,False,NonApplicable,0,ARM_FORMULA_03,,Formula,EXEC_ARM_0036,2026-01-13T12:15:00.000Z,821.5,19094.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BLOCK_ARM_SAL,ARM_Salary,CHG_ARM_0037,False,NonApplicable,0,ARM_FORMULA_03,,Formula,EXEC_ARM_0037,2026-01-13T01:22:00.000Z,1002.6,19828.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BLOCK_UPM_HR,UPM_HR,CHG_ARM_0038,False,NonApplicable,0,UPM_FORMULA_02,,Formula,EXEC_ARM_0038,2026-01-13T10:52:00.000Z,498.5,5001.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BLOCK_UPM_HR,UPM_HR,CHG_ARM_0039,False,NonApplicable,0,UPM_FORMULA_02,,Formula,EXEC_ARM_0039,2026-01-13T01:21:00.000Z,467.3,5035.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BLOCK_ARM_INV,ARM_Inventory,CHG_ARM_0040,False,NonApplicable,0,ARM_FORMULA_04,,Formula,EXEC_ARM_0040,2026-01-13T16:14:00.000Z,8582.4,524683.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BLOCK_ARM_INV,ARM_Inventory,CHG_ARM_0041,False,NonApplicable,0,ARM_FORMULA_04,,Formula,EXEC_ARM_0041,2026-01-13T03:49:00.000Z,8392.2,511331.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BLOCK_ARM_SHIP,ARM_Shipping,CHG_ARM_0042,False,NonApplicable,0,ARM_FORMULA_05,,Formula,EXEC_ARM_0042,2026-01-13T10:54:00.000Z,13467.1,801230.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BLOCK_ARM_SHIP,ARM_Shipping,CHG_ARM_0043,False,NonApplicable,0,ARM_FORMULA_05,,Formula,EXEC_ARM_0043,2026-01-13T09:45:00.000Z,11022.0,835701.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BLOCK_ARM_SHIP,ARM_Shipping,CHG_ARM_0044,False,NonApplicable,0,ARM_FORMULA_05,,Formula,EXEC_ARM_0044,2026-01-13T04:53:00.000Z,13924.8,822783.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BLOCK_ARM_PIPE,ARM_Pipeline,CHG_ARM_0045,False,NonApplicable,0,ARM_FORMULA_07,,Formula,EXEC_ARM_0045,2026-01-13T16:02:00.000Z,781.7,24167.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-13,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BLOCK_UPM_SALES,UPM_Sales,CHG_ARM_0046,False,NonApplicable,0,UPM_FORMULA_03,,Formula,EXEC_ARM_0046,2026-01-13T11:58:00.000Z,306.7,8182.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_REV,ARM_Revenue,CHG_ARM_0047,False,NonApplicable,0,ARM_FORMULA_01,,Formula,EXEC_ARM_0047,2026-01-14T16:31:00.000Z,3749.9,143989.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_REV,ARM_Revenue,CHG_ARM_0048,False,NonApplicable,0,ARM_FORMULA_01,,Formula,EXEC_ARM_0048,2026-01-14T13:21:00.000Z,3841.0,144344.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_REV,ARM_Revenue,CHG_ARM_0049,False,NonApplicable,0,ARM_FORMULA_01,,Formula,EXEC_ARM_0049,2026-01-14T02:28:00.000Z,3957.2,152422.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_COST,ARM_Cost,CHG_ARM_0050,False,NonApplicable,0,ARM_FORMULA_02,,Formula,EXEC_ARM_0050,2026-01-14T11:53:00.000Z,3177.1,246033.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_COST,ARM_Cost,CHG_ARM_0051,False,NonApplicable,0,ARM_FORMULA_02,,Formula,EXEC_ARM_0051,2026-01-14T05:10:00.000Z,2850.2,248086.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_CONSOL,ARM_Consolidation,CHG_ARM_0052,False,NonApplicable,0,ARM_FORMULA_06,,Formula,EXEC_ARM_0052,2026-01-14T13:40:00.000Z,28406.4,1930322.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_CONSOL,ARM_Consolidation,CHG_ARM_0053,False,NonApplicable,0,ARM_FORMULA_06,,Formula,EXEC_ARM_0053,2026-01-14T16:26:00.000Z,29398.9,1927598.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_CONSOL,ARM_Consolidation,CHG_ARM_0054,False,NonApplicable,0,ARM_FORMULA_06,,Formula,EXEC_ARM_0054,2026-01-14T04:26:00.000Z,30320.8,2047767.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_UPM_FIN,UPM_Finance,CHG_ARM_0055,False,NonApplicable,0,UPM_FORMULA_01,,Formula,EXEC_ARM_0055,2026-01-14T08:28:00.000Z,1072.4,47549.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_UPM_FIN,UPM_Finance,CHG_ARM_0056,False,NonApplicable,0,UPM_FORMULA_01,,Formula,EXEC_ARM_0056,2026-01-14T16:04:00.000Z,1050.5,49074.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_UPM_FIN,UPM_Finance,CHG_ARM_0057,False,NonApplicable,0,UPM_FORMULA_01,,Formula,EXEC_ARM_0057,2026-01-14T02:27:00.000Z,1171.6,50777.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BLOCK_ARM_SAL,ARM_Salary,CHG_ARM_0058,False,NonApplicable,0,ARM_FORMULA_03,,Formula,EXEC_ARM_0058,2026-01-14T17:03:00.000Z,1029.0,20960.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BLOCK_ARM_SAL,ARM_Salary,CHG_ARM_0059,False,NonApplicable,0,ARM_FORMULA_03,,Formula,EXEC_ARM_0059,2026-01-14T05:18:00.000Z,932.8,20462.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BLOCK_UPM_HR,UPM_HR,CHG_ARM_0060,False,NonApplicable,0,UPM_FORMULA_02,,Formula,EXEC_ARM_0060,2026-01-14T13:58:00.000Z,429.0,5163.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BLOCK_UPM_HR,UPM_HR,CHG_ARM_0061,False,NonApplicable,0,UPM_FORMULA_02,,Formula,EXEC_ARM_0061,2026-01-14T16:39:00.000Z,506.8,5100.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BLOCK_UPM_HR,UPM_HR,CHG_ARM_0062,False,NonApplicable,0,UPM_FORMULA_02,,Formula,EXEC_ARM_0062,2026-01-14T04:41:00.000Z,450.2,5013.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BLOCK_ARM_INV,ARM_Inventory,CHG_ARM_0063,False,NonApplicable,0,ARM_FORMULA_04,,Formula,EXEC_ARM_0063,2026-01-14T13:56:00.000Z,9443.1,507437.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BLOCK_ARM_INV,ARM_Inventory,CHG_ARM_0064,False,NonApplicable,0,ARM_FORMULA_04,,Formula,EXEC_ARM_0064,2026-01-14T11:56:00.000Z,8121.1,476848.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BLOCK_ARM_INV,ARM_Inventory,CHG_ARM_0065,False,NonApplicable,0,ARM_FORMULA_04,,Formula,EXEC_ARM_0065,2026-01-14T03:24:00.000Z,9393.6,507201.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BLOCK_ARM_SHIP,ARM_Shipping,CHG_ARM_0066,False,NonApplicable,0,ARM_FORMULA_05,,Formula,EXEC_ARM_0066,2026-01-14T16:34:00.000Z,12139.3,767425.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_SUPPLY,Supply Chain,BLOCK_ARM_SHIP,ARM_Shipping,CHG_ARM_0067,False,NonApplicable,0,ARM_FORMULA_05,,Formula,EXEC_ARM_0067,2026-01-14T05:19:00.000Z,13676.3,812338.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BLOCK_ARM_PIPE,ARM_Pipeline,CHG_ARM_0068,False,NonApplicable,0,ARM_FORMULA_07,,Formula,EXEC_ARM_0068,2026-01-14T08:01:00.000Z,871.3,25099.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BLOCK_UPM_SALES,UPM_Sales,CHG_ARM_0069,False,NonApplicable,0,UPM_FORMULA_03,,Formula,EXEC_ARM_0069,2026-01-14T11:53:00.000Z,346.3,8181.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-14,DEMO_ORG,Acme Corp,APP_SALES,Sales Dashboard,BLOCK_UPM_SALES,UPM_Sales,CHG_ARM_0070,False,NonApplicable,0,UPM_FORMULA_03,,Formula,EXEC_ARM_0070,2026-01-14T16:07:00.000Z,342.3,8273.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-15,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_REV,ARM_Revenue,CHG_ARM_0071,False,NonApplicable,0,ARM_FORMULA_01,,Formula,EXEC_ARM_0071,2026-01-15T16:22:00.000Z,3112.2,153848.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-15,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_REV,ARM_Revenue,CHG_ARM_0072,False,NonApplicable,0,ARM_FORMULA_01,,Formula,EXEC_ARM_0072,2026-01-15T09:28:00.000Z,3295.4,153552.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-15,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_REV,ARM_Revenue,CHG_ARM_0073,False,NonApplicable,0,ARM_FORMULA_01,,Formula,EXEC_ARM_0073,2026-01-15T04:21:00.000Z,3968.1,152748.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-15,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_COST,ARM_Cost,CHG_ARM_0074,False,NonApplicable,0,ARM_FORMULA_02,,Formula,EXEC_ARM_0074,2026-01-15T13:19:00.000Z,2723.0,257119.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-15,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_COST,ARM_Cost,CHG_ARM_0075,False,NonApplicable,0,ARM_FORMULA_02,,Formula,EXEC_ARM_0075,2026-01-15T05:43:00.000Z,2880.6,248164.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-15,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_CONSOL,ARM_Consolidation,CHG_ARM_0076,False,NonApplicable,0,ARM_FORMULA_06,,Formula,EXEC_ARM_0076,2026-01-15T09:20:00.000Z,27736.2,1938511.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-15,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_ARM_CONSOL,ARM_Consolidation,CHG_ARM_0077,False,NonApplicable,0,ARM_FORMULA_06,,Formula,EXEC_ARM_0077,2026-01-15T03:29:00.000Z,27115.9,2025396.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-15,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_UPM_FIN,UPM_Finance,CHG_ARM_0078,False,NonApplicable,0,UPM_FORMULA_01,,Formula,EXEC_ARM_0078,2026-01-15T09:05:00.000Z,1042.4,51942.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-15,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_UPM_FIN,UPM_Finance,CHG_ARM_0079,False,NonApplicable,0,UPM_FORMULA_01,,Formula,EXEC_ARM_0079,2026-01-15T15:13:00.000Z,1180.6,49346.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-15,DEMO_ORG,Acme Corp,APP_FINANCE,Finance Planning,BLOCK_UPM_FIN,UPM_Finance,CHG_ARM_0080,False,NonApplicable,0,UPM_FORMULA_01,,Formula,EXEC_ARM_0080,2026-01-15T05:25:00.000Z,1277.8,50056.0,0.0,0.0,1.0,1.0
2026,3,WK 3 26,2026-01-15,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BLOCK_ARM_SAL,ARM_Salary,CHG_ARM_0081,False,NonApplicable,0,ARM_FORMULA_03,,Formula,EXEC_ARM_0081,2026-01-15T12:37:00.000Z,899.7,19846.0,0.0,0.0,1.0,0.0
2026,3,WK 3 26,2026-01-15,DEMO_ORG,Acme Corp,APP_HR,HR Analytics,BLOCK_ARM_SAL,ARM_Salary,CHG_ARM_0082,False,NonApplicable,0,ARM_FORMULA_03,,Formula,EXEC_ARM_0082,2026-01-15T15:44:00.000Z,1016.4,19979.0,0.0,0.0,1.0,0.0
